ESDCode,ESDName,LEACode,LEAName,SchoolCode,SchoolName,LowestGrade,HighestGrade,AddressLine1,AddressLine2,City,State,ZipCode,PrincipalName,Email,Phone,OrgCategoryList,AYPCode,GradeCategory,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,Congressional District,Congress,State Legislative District House Name,State Legislative District House Number,State Legislative District House OCD id,State Legislative District House Proportion,State Legislative District Senate Name,State Legislative District Senate Number,State Legislative District Senate OCD id,State Legislative District Senate Proportion
29801,Northwest Educational Service District 189,31002,Everett School District,3253,Evergreen Middle School,6,8,7621 Beverly Ln.,,Everett,Washington,98203-6498,Sara  Idle,SIdle@everettsd.org,425.385.5700," Public School, Regular School",P,Middle School,47.926973,-122.227814,1,rooftop,7621,Beverly Ln,,,Everett,WA,Snohomish County,98203,US,Snohomish County,WA2,118th,Legislative District 38,38,ocd-division/country:us/state:wa/sldl:38,1,Legislative District 38,38,ocd-division/country:us/state:wa/sldu:38,1
29801,Northwest Educational Service District 189,31002,Everett School District,3407,Cascade High School,9,12,801 E. Casino Rd.,,Everett,Washington,98203-6599,Michael  Takayoshi,mtakayoshi@everettsd.org,425.385.6000," Public School, Regular School",P,High School,47.923631,-122.220897,1,rooftop,801,E Casino Rd,,,Everett,WA,Snohomish County,98203,US,Snohomish County,WA2,118th,Legislative District 38,38,ocd-division/country:us/state:wa/sldl:38,1,Legislative District 38,38,ocd-division/country:us/state:wa/sldu:38,1
29801,Northwest Educational Service District 189,31002,Everett School District,3533,Jefferson Elementary,PK,5,2500 Cadet Way,,Everett,Washington,98208-3401,Steven  Hopkins,SHopkins2@everettsd.org,425.385.7400," Public School, Regular School",P,Elementary School,47.916421,-122.198544,1,rooftop,2500,Cadet Way,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA1,118th,Legislative District 38,38,ocd-division/country:us/state:wa/sldl:38,1,Legislative District 38,38,ocd-division/country:us/state:wa/sldu:38,1
29801,Northwest Educational Service District 189,31002,Everett School District,3686,Monroe Elementary,PK,5,10901 27th Ave. SE,,Everett,Washington,98208-7808,Tyler  Ream,tream@everettsd.org,425.385.7300," Public School, Regular School",P,Elementary School,47.898942,-122.19526,1,rooftop,10901,27th Ave SE,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA2,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,3752,Eisenhower Middle School,6,8,10200 25th Ave. SE,,Everett,Washington,98208-4331,Wilnic  Gideon,WGideon@everettsd.org,425.385.7500," Public School, Regular School",P,Middle School,47.904621,-122.199773,1,rooftop,10200,25th Ave SE,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA2,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,3903,Special Services,PK,12,PO Box 2098,,Everett,Washington,98213-2999,Kelley P. Clevenger,KClevenger@everettsd.org,425.385.5251," Public School, Special Education School",S,PK-12,47.988661,-122.199795,0.5,place,2098,PO Box,,,Everett,WA,Snohomish County,98213,US,TIGER/Line® dataset from the US Census Bureau,WA2,118th,Legislative District 38,38,ocd-division/country:us/state:wa/sldl:38,1,Legislative District 38,38,ocd-division/country:us/state:wa/sldu:38,1
29801,Northwest Educational Service District 189,31002,Everett School District,4125,Woodside Elementary,PK,5,17000 23rd Ave. SE,,Bothell,Washington,98012-6498,Betty   Cobbs,bcobbs@everettsd.org,425.385.7800," Public School, Regular School",P,Elementary School,47.843261,-122.203013,1,rooftop,17000,23rd Ave SE,,,Bothell,WA,Snohomish County,98012,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4137,Sequoia High School,9,12,3516 Rucker Ave.,,Everett,Washington,98201-4629,Belinda   Mountjoy,BMountjoy@everettsd.org,425.385.5100," Alternative School, Public School",A,High School,47.970584,-122.211827,1,rooftop,3516,Rucker Ave,,,Everett,WA,Snohomish County,98201,US,Snohomish County,WA2,118th,Legislative District 38,38,ocd-division/country:us/state:wa/sldl:38,1,Legislative District 38,38,ocd-division/country:us/state:wa/sldu:38,1
29801,Northwest Educational Service District 189,31002,Everett School District,4298,Silver Firs Elementary,PK,5,5909 146th Pl. SE,,Everett,Washington,98208-8910,Aleta  Smoot,asmoot@everettsd.org,425.385.6500," Public School, Regular School",P,Elementary School,47.866407,-122.152648,1,rooftop,5909,146th Pl SE,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4316,Mill Creek Elementary,PK,5,3400 148th St. SE,,Mill Creek,Washington,98012-5856,Cindy   Foster,CFoster@everettsd.org,425.385.6800," Public School, Regular School",P,Elementary School,47.862599,-122.187636,1,rooftop,3400,148th St SE,,,Mill Creek,WA,Snohomish County,98012,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4334,Heatherwood Middle School,6,8,1419 Trillium Blvd. SE,,Mill Creek,Washington,98012-1366,Laura  Wellington,wellington@everettsd.org,425.385.6300," Public School, Regular School",P,Middle School,47.872104,-122.209876,1,rooftop,1419,Trillium Blvd SE,,,Mill Creek,WA,Snohomish County,98012,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4382,Cedar Wood Elementary,PK,5,3414 168th St. SE,,Bothell,Washington,98012-6012,Bruce  Rhodes,brhodes@everettsd.org,425.385.7700," Public School, Regular School",P,Elementary School,47.844653,-122.188908,1,rooftop,3414,168th St SE,,,Bothell,WA,Snohomish County,98012,US,City of Bothell,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4437,Gateway Middle School,6,8,15404 Silver Firs Dr.,,Everett,Washington,98208-8939,Matthew  Bennett,mbennett@everettsd.org,425.385.6600," Public School, Regular School",P,Middle School,47.853956,-122.155905,1,rooftop,15404,Silver Firs Dr,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4438,Henry M. Jackson High School,9,12,1508 136th St. SE,,Mill Creek,Washington,98012-5310,Lance J. Balla,LBalla@everettsd.org,425.385.7000," Public School, Regular School",P,High School,47.87367,-122.210617,1,rooftop,1508,136th St SE,,,Mill Creek,WA,Snohomish County,98012,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31002,Everett School District,4530,Penny Creek Elementary,PK,5,4117 132nd St. SE,,Everett,Washington,98208-6190,Martha  Shefveland,mshefveland@everettsd.org,425.385.7200," Public School, Regular School",P,Elementary School,47.878628,-122.177995,1,rooftop,4117,132nd St SE,,,Everett,WA,Snohomish County,98208,US,Snohomish County,WA1,118th,Legislative District 44,44,ocd-division/country:us/state:wa/sldl:44,1,Legislative District 44,44,ocd-division/country:us/state:wa/sldu:44,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,1753,Homelink,K ,12,2202 123rd Ave NE,,Lake Stevens,Washington,98258,Victoria  Francois,victoria_francois@lkstevens.wednet.edu,425.335.1594," Alternative School, Public School",A,K-12,48.017902,-122.065358,1,rooftop,2202,123rd Ave NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,2426,Lake Stevens Sr High School,10,12,2908 113th Ave NE,,Lake Stevens,Washington,98258,Leslie  Ivelia,leslie_ivelia@lkstevens.wednet.edu,425.335.1515," Public School, Regular School",P,High School,48.023073,-122.079489,1,rooftop,2908,113th Ave NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,2884,Mt. Pilchuck Elementary School,K ,5,12806 20th St NE,,Lake Stevens,Washington,98258,Malissa  Weatherbie,malissa_weatherbie@lkstevens.wednet.edu,425.335.1525," Public School, Regular School",P,Elementary School,48.014998,-122.058037,1,rooftop,12806,20th St NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,2885,Hillcrest Elementary School,PK,5,9315 4th St SE,,Lake Stevens,Washington,98258,Katy  Rudolph,katy_rudolph@lkstevens.wednet.edu,425.335.1545," Public School, Regular School",P,Elementary School,47.992864,-122.105764,1,rooftop,9315,4th St SE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,3408,Lake Stevens Middle School,6,7,1031 91st Ave SE,,Lake Stevens,Washington,98258,Lisa  Sanchez,lisa_sanchez@lkstevens.wednet.edu,425.335.1532," Public School, Regular School",P,Middle School,47.987016,-122.107634,1,rooftop,1031,91st Ave SE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,3753,Sunnycrest Elementary School,PK,5,3411 99th Ave NE,,Lake Stevens,Washington,98258,Michaela  Trexel,michaela_trexel@lkstevens.wednet.edu,425.335.1535," Public School, Regular School",P,Elementary School,48.027335,-122.097016,1,rooftop,3411,99th Ave NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,4139,North Lake Middle School,6,7,2202 123rd Ave NE,,Lake Stevens,Washington,98258,Brad  Abels,brad_abels@lkstevens.wednet.edu,425.335.1530," Public School, Regular School",P,Middle School,48.017902,-122.065358,1,rooftop,2202,123rd Ave NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,4140,Prove High School,9,12,12309 22nd St NE,,Lake Stevens,Washington,98258,John  Gebert,john_gebert@lkstevens.wednet.edu,425.335.1500," Alternative School, Public School",A,High School,48.017556,-122.064259,1,rooftop,12309,22nd St NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,4391,Glenwood Elementary,K ,5,2221 103 AVE SE,,Lake Stevens,Washington,98258,Jennifer  Johnson,jennifer_johnson@lkstevens.wednet.edu,425.335.1510," Public School, Regular School",P,Elementary School,47.975873,-122.09217,1,rooftop,2221,103rd Ave SE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,4392,Skyline Elementary,PK,5,1033 91st Ave SE,,Lake Stevens,Washington,98258,Tori  Thomas,Tori_Thomas@lkstevens.wednet.edu,425.335.1520," Public School, Regular School",P,Elementary School,47.987075,-122.104734,1,rooftop,1033,91st Ave SE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31004,Lake Stevens School District,4534,Highland Elementary,PK,5,3220 113th Ave NE,,Lake Stevens,Washington,98258,Ryan  Henderson,ryan_henderson@lkstevens.wednet.edu,425.335.1585," Public School, Regular School",P,Elementary School,48.026664,-122.079571,1,rooftop,3220,113th Ave NE,,,Lake Stevens,WA,Snohomish County,98258,US,Snohomish County,WA1,118th,Legislative District 39,39,ocd-division/country:us/state:wa/sldl:39,1,Legislative District 39,39,ocd-division/country:us/state:wa/sldu:39,1
29801,Northwest Educational Service District 189,31006,Mukilteo School District,1848,Special Services,PK,12,9401 Sharon Drive,,Everett,Washington,98204,Rebecca  Anderson,AndersonRA@mukilteo.wednet.edu,425.356.1277," Public School, Special Education School",S,PK-12,47.91293,-122.244734,1,rooftop,9401,Sharon Dr,,,Everett,WA,Snohomish County,98204,US,Snohomish County,WA2,118th,Legislative District 38,38,ocd-division/country:us/state:wa/sldl:38,1,Legislative District 38,38,ocd-division/country:us/state:wa/sldu:38,1
29801,Northwest Educational Service District 189,31006,Mukilteo School District,2886,Fairmount Elementary,K ,5,11401 Beverly Park Rd,,Everett,Washington,98204,Bente C Klatt,KlatttBC@Mukilteo.wednet.edu,425.366.2900," Public School, Regular School",P,Elementary School,47.894562,-122.268111,1,rooftop,11401,Beverly Park Rd,,,Everett,WA,Snohomish County,98204,US,Snohomish County,WA2,118th,Legislative District 21,21,ocd-division/country:us/state:wa/sldl:21,1,Legislative District 21,21,ocd-division/country:us/state:wa/sldu:21,1
29801,Northwest Educational Service District 189,31006,Mukilteo School District,3120,Olympic View Middle School,6,8,2602 Mukilteo Speedway,,Mukilteo,Washington,98275,Devin J McLane,McLaneDJ@mukilteo.wednet.edu,425.366.5200," Public School, Regular School",P,Middle School,47.930446,-122.301603,1,rooftop,2602,Mukilteo Speedway,,,Mukilteo,WA,Snohomish County,98275,US,Snohomish County,WA2,118th,Legislative District 21,21,ocd-division/country:us/state:wa/sldl:21,1,Legislative District 21,21,ocd-division/country:us/state:wa/sldu:21,1
29801,Northwest Educational Service District 189,31006,Mukilteo School District,3121,Olivia Park Elementary,K ,5,200 108th St SW,,Everett,Washington,98204,Katherine C Pence,PenceKC@mukilteo.wednet.edu,425.366.3300," Public School, Regular School",P,Elementary School,47.899266,-122.23661,1,rooftop,200,108th St SW,,,Everett,WA,Snohomish County,98204,US,Snohomish County,WA1,118th,Legislative District 21,21,ocd-division/country:us/state:wa/sldl:21,1,Legislative District 21,21,ocd-division/country:us/state:wa/sldu:21,1
29801,Northwest Educational Service District 189,31006,Mukilteo School District,3687,Serene Lake Elementary,K ,5,4709 Picnic Point Rd,,Edmonds,Washington,98026,Lori A Bumstead,BumsteadLA@Mukilteo.wednet.edu,425.366.3500," Public School, Regular School",P,Elementary School,47.871887,-122.297438,1,rooftop,4709,Picnic Point Rd,,,Edmonds,WA,Snohomish County,98026,US,Snohomish County,WA2,118th,Legislative District 21,21,ocd-division/country:us/state:wa/sldl:21,1,Legislative District 21,21,ocd-division/country:us/state:wa/sldu:21,1
29801,Northwest Educational Service District 189,31006,Mukilteo School District,3688,Mariner High School,9,12,200 120th Street SW,,Everett,Washington,98204,Marcus  Pimpleton,pimpletonmj@mukilteo.wednet.edu,425.366.5700," Public School, Regular School",P,High School,47.888325,-122.23689,1,rooftop,200,120th St SW,,,Everett,WA,Snohomish County,98204,US,Snohomish County,WA1,118th,Legislative District 21,21,ocd-division/country:us/state:wa/sldl:21,1,Legislative District 21,21,ocd-division/country:us/state:wa/sldu:21,1
